,price,proc_cores,proc_speed,mem_cap,storage_cap,ssd,integrated,nvidia,ssdcap,corespeed**2,ddr4,ssdddr4,nvidia_ssd
40,99,2.0,3.1,4.0,250.0,0,1,0,0.0,38.44000000000001,0,0,0
41,627,6.0,2.8,8.0,256.0,1,1,0,256.0,282.2399999999999,0,0,0
42,479,4.0,2.5,8.0,128.0,1,1,0,128.0,100.0,0,0,0
43,772,4.0,2.1,8.0,500.0,0,1,0,0.0,70.56,1,0,0
44,384,4.0,3.2,16.0,2048.0,0,1,0,0.0,163.84000000000003,0,0,0
45,299,4.0,3.2,16.0,500.0,0,1,0,0.0,163.84000000000003,0,0,0
46,179,4.0,3.2,4.0,250.0,0,1,0,0.0,163.84000000000003,0,0,0
47,322,4.0,2.9,8.0,256.0,1,1,0,256.0,134.56,0,0,0
48,245,4.0,3.0,4.0,500.0,0,1,0,0.0,144.0,0,0,0
49,256,4.0,2.9,8.0,500.0,0,1,0,0.0,134.56,0,0,0
50,310,4.0,3.2,16.0,2048.0,0,1,0,0.0,163.84000000000003,0,0,0
51,334,6.0,3.4,8.0,1024.0,0,1,0,0.0,416.16,0,0,0
52,169,2.0,3.4,4.0,250.0,0,1,0,0.0,46.24,0,0,0
53,169,2.0,3.4,4.0,250.0,0,1,0,0.0,46.24,0,0,0
54,190,4.0,3.2,4.0,500.0,0,1,0,0.0,163.84000000000003,0,0,0
55,185,4.0,3.2,4.0,500.0,0,1,0,0.0,163.84000000000003,0,0,0
56,223,4.0,2.9,4.0,500.0,0,1,0,0.0,134.56,0,0,0
57,278,4.0,3.3,8.0,500.0,0,1,0,0.0,174.23999999999995,0,0,0
58,273,4.0,2.9,8.0,128.0,1,1,0,128.0,134.56,0,0,0
59,301,6.0,3.4,8.0,1024.0,0,1,0,0.0,416.16,0,0,0
60,463,6.0,3.4,16.0,2048.0,0,1,0,0.0,416.16,0,0,0
61,289,4.0,3.2,8.0,500.0,0,1,0,0.0,163.84000000000003,0,0,0
62,339,4.0,3.2,8.0,240.0,1,1,0,240.0,163.84000000000003,0,0,0
63,251,4.0,3.3,4.0,500.0,0,1,0,0.0,174.23999999999995,0,0,0
64,306,4.0,3.3,8.0,2048.0,0,1,0,0.0,174.23999999999995,0,0,0
65,279,4.0,3.1,8.0,500.0,0,1,0,0.0,153.76000000000005,0,0,0
66,273,4.0,3.2,8.0,500.0,0,1,0,0.0,163.84000000000003,0,0,0
67,273,4.0,3.0,8.0,500.0,0,1,0,0.0,144.0,0,0,0
68,1149,4.0,3.0,16.0,512.0,1,1,0,512.0,144.0,1,1,0
69,549,2.0,3.1,4.0,500.0,0,1,0,0.0,38.44000000000001,1,0,0
70,669,4.0,2.1,8.0,1024.0,0,1,0,0.0,70.56,1,0,0
71,1079,6.0,3.2,8.0,256.0,1,1,0,256.0,368.64000000000016,1,1,0
72,720,4.0,3.0,4.0,500.0,0,1,0,0.0,144.0,1,0,0
73,662,2.0,3.6,4.0,500.0,0,1,0,0.0,51.84,1,0,0
74,529,2.0,3.6,4.0,500.0,0,1,0,0.0,51.84,1,0,0
75,1087,6.0,2.4,16.0,512.0,1,1,0,512.0,207.36,1,1,0
76,949,6.0,3.2,8.0,256.0,1,1,0,256.0,368.64000000000016,1,1,0
77,614,4.0,2.1,4.0,500.0,0,1,0,0.0,70.56,1,0,0
78,608,4.0,2.1,4.0,500.0,0,1,0,0.0,70.56,1,0,0
79,1999,4.0,3.2,16.0,256.0,1,1,0,256.0,163.84000000000003,1,1,0
80,711,4.0,2.1,4.0,500.0,0,1,0,0.0,70.56,1,0,0
81,629,2.0,3.6,4.0,500.0,0,1,0,0.0,51.84,1,0,0
82,919,4.0,3.0,8.0,512.0,1,1,0,512.0,144.0,1,1,0
83,287,4.0,3.1,8.0,2048.0,0,1,0,0.0,153.76000000000005,0,0,0
84,391,4.0,3.1,8.0,1024.0,0,1,0,0.0,153.76000000000005,0,0,0
85,334,4.0,3.1,4.0,250.0,0,1,0,0.0,153.76000000000005,0,0,0
86,380,4.0,3.1,8.0,240.0,1,1,0,240.0,153.76000000000005,0,0,0
87,316,4.0,3.1,4.0,250.0,0,1,0,0.0,153.76000000000005,0,0,0
88,337,4.0,3.1,8.0,360.0,1,1,0,360.0,153.76000000000005,0,0,0
89,332,4.0,3.1,8.0,360.0,1,1,0,360.0,153.76000000000005,0,0,0
90,384,4.0,3.1,16.0,120.0,1,1,0,120.0,153.76000000000005,0,0,0
91,391,4.0,3.1,8.0,1024.0,0,1,0,0.0,153.76000000000005,0,0,0
92,374,4.0,3.1,4.0,2048.0,0,1,0,0.0,153.76000000000005,0,0,0
93,368,4.0,3.1,4.0,1024.0,0,1,0,0.0,153.76000000000005,0,0,0
94,368,4.0,3.1,4.0,1024.0,0,1,0,0.0,153.76000000000005,0,0,0
95,297,4.0,3.1,8.0,500.0,0,1,0,0.0,153.76000000000005,0,0,0
96,368,4.0,3.1,8.0,240.0,1,1,0,240.0,153.76000000000005,0,0,0
97,429,4.0,3.1,12.0,512.0,1,1,0,512.0,153.76000000000005,0,0,0
98,373,4.0,3.1,4.0,2048.0,0,1,0,0.0,153.76000000000005,0,0,0
99,366,4.0,3.1,12.0,2048.0,1,1,0,2048.0,153.76000000000005,0,0,0
100,344,4.0,3.1,4.0,1024.0,0,1,0,0.0,153.76000000000005,0,0,0
101,374,4.0,3.1,4.0,2048.0,0,1,0,0.0,153.76000000000005,0,0,0
102,311,4.0,3.1,8.0,120.0,1,1,0,120.0,153.76000000000005,0,0,0
103,309,4.0,3.1,8.0,500.0,0,1,0,0.0,153.76000000000005,0,0,0
104,409,4.0,3.1,16.0,3072.0,0,1,0,0.0,153.76000000000005,0,0,0
105,432,4.0,3.1,16.0,3072.0,1,1,0,3072.0,153.76000000000005,0,0,0
106,396,4.0,3.1,16.0,3072.0,0,1,0,0.0,153.76000000000005,0,0,0
107,311,4.0,3.1,8.0,3072.0,0,1,0,0.0,153.76000000000005,0,0,0
108,334,4.0,3.1,4.0,250.0,0,1,0,0.0,153.76000000000005,0,0,0
109,438,4.0,3.1,16.0,500.0,1,1,0,500.0,153.76000000000005,0,0,0
110,384,4.0,3.1,12.0,2048.0,1,1,0,2048.0,153.76000000000005,0,0,0
111,373,4.0,3.1,4.0,2048.0,0,1,0,0.0,153.76000000000005,0,0,0
112,304,4.0,3.1,8.0,240.0,1,1,0,240.0,153.76000000000005,0,0,0
113,396,4.0,3.1,8.0,2048.0,0,1,0,0.0,153.76000000000005,0,0,0
114,301,4.0,3.1,8.0,1024.0,0,1,0,0.0,153.76000000000005,0,0,0
115,397,4.0,3.1,8.0,500.0,1,1,0,500.0,153.76000000000005,0,0,0
116,334,4.0,3.1,4.0,250.0,0,1,0,0.0,153.76000000000005,0,0,0
117,334,4.0,3.1,12.0,360.0,1,1,0,360.0,153.76000000000005,0,0,0
118,397,4.0,3.1,8.0,2048.0,0,1,0,0.0,153.76000000000005,0,0,0
119,368,4.0,3.1,4.0,1024.0,0,1,0,0.0,153.76000000000005,0,0,0
120,391,4.0,3.1,8.0,1024.0,0,1,0,0.0,153.76000000000005,0,0,0
121,385,4.0,3.1,8.0,500.0,1,1,0,500.0,153.76000000000005,0,0,0
122,316,4.0,3.1,12.0,360.0,1,1,0,360.0,153.76000000000005,0,0,0
123,304,4.0,3.1,8.0,3072.0,0,1,0,0.0,153.76000000000005,0,0,0
124,284,4.0,3.1,8.0,500.0,0,1,0,0.0,153.76000000000005,0,0,0
125,309,4.0,3.1,8.0,120.0,1,1,0,120.0,153.76000000000005,0,0,0
126,391,4.0,3.1,8.0,1024.0,0,1,0,0.0,153.76000000000005,0,0,0
127,404,4.0,2.9,8.0,128.0,1,1,0,128.0,134.56,0,0,0
128,854,4.0,3.0,8.0,256.0,1,1,0,256.0,144.0,1,1,0
129,649,4.0,1.7,8.0,128.0,1,1,0,128.0,46.24,1,1,0
130,577,2.0,3.1,8.0,128.0,1,1,0,128.0,38.44000000000001,1,1,0
131,689,4.0,1.7,8.0,1024.0,0,1,0,0.0,46.24,1,0,0
132,587,2.0,3.1,8.0,1024.0,0,1,0,0.0,38.44000000000001,1,0,0
133,715,4.0,1.7,8.0,256.0,1,1,0,256.0,46.24,1,1,0
134,840,4.0,2.1,8.0,256.0,1,1,0,256.0,70.56,0,0,0
135,194,4.0,2.0,8.0,500.0,0,1,0,0.0,64.0,0,0,0
136,243,4.0,3.4,8.0,360.0,1,0,1,360.0,184.96,0,0,1
137,279,4.0,3.2,8.0,2048.0,0,1,0,0.0,163.84000000000003,0,0,0
138,329,4.0,3.2,12.0,360.0,1,1,0,360.0,163.84000000000003,0,0,0
139,249,4.0,3.1,8.0,2048.0,0,1,0,0.0,153.76000000000005,0,0,0
140,331,6.0,2.8,8.0,360.0,1,1,0,360.0,282.2399999999999,0,0,0
141,337,4.0,3.2,12.0,2048.0,1,1,0,2048.0,163.84000000000003,0,0,0
142,337,4.0,3.2,16.0,2048.0,0,1,0,0.0,163.84000000000003,0,0,0
143,249,4.0,3.1,8.0,500.0,1,1,0,500.0,153.76000000000005,0,0,0
144,359,4.0,3.2,16.0,1024.0,1,1,0,1024.0,163.84000000000003,0,0,0
145,325,4.0,3.2,16.0,1024.0,1,1,0,1024.0,163.84000000000003,0,0,0
146,249,4.0,3.1,8.0,2048.0,0,1,0,0.0,153.76000000000005,0,0,0
147,304,4.0,3.2,8.0,360.0,1,1,0,360.0,163.84000000000003,0,0,0
148,236,2.0,3.4,12.0,1024.0,0,1,0,0.0,46.24,0,0,0
149,402,4.0,3.2,16.0,3072.0,1,1,0,3072.0,163.84000000000003,0,0,0
150,234,2.0,3.3,8.0,120.0,1,1,0,120.0,43.56,0,0,0
151,316,2.0,3.4,8.0,1024.0,1,1,0,1024.0,46.24,0,0,0
152,392,4.0,3.1,8.0,1024.0,1,1,0,1024.0,153.76000000000005,0,0,0
153,202,2.0,3.3,12.0,1024.0,0,1,0,0.0,43.56,0,0,0
154,275,4.0,3.1,12.0,240.0,1,1,0,240.0,153.76000000000005,0,0,0
155,301,4.0,2.9,8.0,240.0,1,1,0,240.0,134.56,0,0,0
156,396,4.0,3.2,8.0,360.0,1,1,0,360.0,163.84000000000003,0,0,0
157,239,2.0,3.1,8.0,2048.0,0,1,0,0.0,38.44000000000001,0,0,0
158,429,4.0,3.1,8.0,512.0,1,1,0,512.0,153.76000000000005,0,0,0
159,298,4.0,3.1,12.0,240.0,1,1,0,240.0,153.76000000000005,0,0,0
160,254,4.0,3.1,12.0,1024.0,0,1,0,0.0,153.76000000000005,0,0,0
161,403,4.0,3.1,8.0,512.0,1,1,0,512.0,153.76000000000005,0,0,0
162,356,4.0,3.2,12.0,360.0,1,1,0,360.0,163.84000000000003,0,0,0
163,334,4.0,3.2,16.0,3072.0,0,1,0,0.0,163.84000000000003,0,0,0
164,321,2.0,3.1,8.0,500.0,1,1,0,500.0,38.44000000000001,0,0,0
165,327,4.0,3.2,8.0,360.0,1,1,0,360.0,163.84000000000003,0,0,0
166,257,2.0,3.4,12.0,240.0,1,1,0,240.0,46.24,0,0,0
167,367,4.0,3.1,16.0,3072.0,1,1,0,3072.0,153.76000000000005,0,0,0
168,257,2.0,3.4,12.0,3072.0,0,1,0,0.0,46.24,0,0,0
169,339,4.0,3.1,16.0,3072.0,1,1,0,3072.0,153.76000000000005,0,0,0
170,448,4.0,3.2,16.0,360.0,1,1,0,360.0,163.84000000000003,0,0,0
171,369,4.0,3.1,16.0,3072.0,1,1,0,3072.0,153.76000000000005,0,0,0
172,359,4.0,3.2,16.0,3072.0,0,1,0,0.0,163.84000000000003,0,0,0
173,269,4.0,3.1,8.0,1024.0,1,1,0,1024.0,153.76000000000005,0,0,0
174,326,4.0,3.2,8.0,360.0,1,1,0,360.0,163.84000000000003,0,0,0
175,257,4.0,3.1,8.0,500.0,1,1,0,500.0,153.76000000000005,0,0,0
176,272,2.0,3.3,16.0,2048.0,0,1,0,0.0,43.56,0,0,0
177,287,2.0,3.4,12.0,512.0,1,1,0,512.0,46.24,0,0,0
178,409,4.0,3.2,12.0,360.0,1,1,0,360.0,163.84000000000003,0,0,0
179,380,4.0,3.2,8.0,2048.0,0,1,0,0.0,163.84000000000003,0,0,0
180,319,4.0,3.1,16.0,2048.0,0,1,0,0.0,153.76000000000005,0,0,0
181,256,4.0,3.2,8.0,2048.0,0,1,0,0.0,163.84000000000003,0,0,0
182,369,4.0,3.2,16.0,360.0,1,1,0,360.0,163.84000000000003,0,0,0
183,305,4.0,3.2,12.0,2048.0,1,1,0,2048.0,163.84000000000003,0,0,0
184,287,4.0,3.2,8.0,3072.0,0,1,0,0.0,163.84000000000003,0,0,0
185,284,4.0,3.2,8.0,2048.0,1,1,0,2048.0,163.84000000000003,0,0,0
186,278,2.0,3.3,8.0,360.0,1,1,0,360.0,43.56,0,0,0
187,351,4.0,2.5,8.0,360.0,1,1,0,360.0,100.0,0,0,0
188,348,2.0,3.4,8.0,360.0,1,1,0,360.0,46.24,0,0,0
189,265,4.0,3.1,8.0,2048.0,1,1,0,2048.0,153.76000000000005,0,0,0
190,278,2.0,3.3,12.0,360.0,1,1,0,360.0,43.56,0,0,0
191,348,4.0,3.2,12.0,2048.0,1,1,0,2048.0,163.84000000000003,0,0,0
192,399,4.0,3.2,16.0,3072.0,1,1,0,3072.0,163.84000000000003,0,0,0
193,239,2.0,3.3,8.0,500.0,1,1,0,500.0,43.56,0,0,0
194,371,2.0,3.3,8.0,240.0,1,1,0,240.0,43.56,0,0,0
195,297,4.0,3.1,16.0,2048.0,0,1,0,0.0,153.76000000000005,0,0,0
196,345,4.0,3.2,8.0,240.0,1,1,0,240.0,163.84000000000003,0,0,0
197,261,4.0,3.1,12.0,1024.0,0,1,0,0.0,153.76000000000005,0,0,0
198,266,4.0,3.1,8.0,2048.0,0,1,0,0.0,153.76000000000005,0,0,0
199,290,2.0,3.1,8.0,240.0,1,1,0,240.0,38.44000000000001,0,0,0
200,265,4.0,3.1,8.0,360.0,1,1,0,360.0,153.76000000000005,0,0,0
201,373,4.0,3.1,16.0,3072.0,1,1,0,3072.0,153.76000000000005,0,0,0
202,249,4.0,3.1,8.0,2048.0,1,1,0,2048.0,153.76000000000005,0,0,0
203,229,2.0,3.1,8.0,240.0,1,1,0,240.0,38.44000000000001,0,0,0
204,234,2.0,3.3,12.0,1024.0,0,1,0,0.0,43.56,0,0,0
205,355,4.0,3.2,16.0,2048.0,1,1,0,2048.0,163.84000000000003,0,0,0
206,299,4.0,3.1,16.0,2048.0,0,1,0,0.0,153.76000000000005,0,0,0
207,278,4.0,3.2,12.0,2048.0,0,1,0,0.0,163.84000000000003,0,0,0
208,223,4.0,3.4,8.0,2048.0,0,0,1,0.0,184.96,0,0,0
209,185,2.0,3.1,8.0,1024.0,0,1,0,0.0,38.44000000000001,0,0,0
210,295,2.0,3.3,12.0,3072.0,1,1,0,3072.0,43.56,0,0,0
211,334,4.0,3.2,8.0,3072.0,0,1,0,0.0,163.84000000000003,0,0,0
212,289,4.0,3.2,12.0,240.0,1,1,0,240.0,163.84000000000003,0,0,0
213,394,4.0,3.2,12.0,512.0,1,1,0,512.0,163.84000000000003,0,0,0
214,249,4.0,3.1,8.0,500.0,1,1,0,500.0,153.76000000000005,0,0,0
215,339,4.0,3.2,16.0,2048.0,0,1,0,0.0,163.84000000000003,0,0,0
216,348,4.0,3.2,16.0,3072.0,0,1,0,0.0,163.84000000000003,0,0,0
217,327,4.0,3.2,12.0,2048.0,0,1,0,0.0,163.84000000000003,0,0,0
218,279,4.0,3.1,12.0,240.0,1,1,0,240.0,153.76000000000005,0,0,0
219,300,4.0,3.2,12.0,360.0,1,1,0,360.0,163.84000000000003,0,0,0
220,349,4.0,3.2,12.0,360.0,1,1,0,360.0,163.84000000000003,0,0,0
